date,Country,Moughataa/Department,Commune/Municipality,z_gpp,biomass_category
2022-03-01 00:00:00,Mauritania,Maghama,Sagne,"2,94",6. Very high increase
2022-03-01 00:00:00,Mauritania,Maghama,Toulel,"2,91",6. Very high increase
2022-03-01 00:00:00,Mauritania,Maghama,Vrae Litam,"2,91",6. Very high increase
2022-03-01 00:00:00,Mauritania,Maghama,Wali Djantang,"2,75",6. Very high increase
2022-03-01 00:00:00,Mauritania,Magta-Lahar,Djonabe,"2,76",6. Very high increase
2022-03-01 00:00:00,Mauritania,Magta-Lahar,Maghta Lahjar,"2,85",6. Very high increase
2022-03-01 00:00:00,Mauritania,Magta-Lahar,Maghta Lahjar 2,"-0,21",3. Low decrease
2022-03-01 00:00:00,Mauritania,Magta-Lahar,Ouad Amour,"2,63",6. Very high increase
2022-03-01 00:00:00,Mauritania,Magta-Lahar,Sangrava,"2,71",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bagne,Bagodine,"2,84",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bagne,Debay El Hejaj,"2,37",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bagne,Mbagne,"2,42",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bagne,Niabina,"2,42",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,Chelkhet Tiyab,"2,56",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,Edebaye Ehel Guelaye,"2,83",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,Foum Gleita,"2,72",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,Lahrach,"2,86",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,Mbout,"2,79",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,N'Djadjbenni,"2,91",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,Souva,"2,81",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,Tarengue,"2,95",6. Very high increase
2022-03-01 00:00:00,Mauritania,M'Bout,Tikobra,"2,93",6. Very high increase
2022-03-01 00:00:00,Mauritania,Méderdra,Beir Etaouress,"1,27",5. High increase
2022-03-01 00:00:00,Mauritania,Méderdra,El Khat,"1,48",5. High increase
2022-03-01 00:00:00,Mauritania,Méderdra,Mederdra,"1,34",5. High increase
2022-03-01 00:00:00,Mauritania,Méderdra,Taguilalet,"1,68",5. High increase
2022-03-01 00:00:00,Mauritania,Méderdra,Tiguent,"1,92",5. High increase
2022-03-01 00:00:00,Mauritania,Monguel,Azgueilem Tiyab,"2,01",6. Very high increase
2022-03-01 00:00:00,Mauritania,Monguel,Bathet Moit,"2,56",6. Very high increase
2022-03-01 00:00:00,Mauritania,Monguel,Bokhol,"1,81",5. High increase
2022-03-01 00:00:00,Mauritania,Monguel,Melzem Teichet,"2,48",6. Very high increase
2022-03-01 00:00:00,Mauritania,Monguel,Monguel,"2,06",6. Very high increase
2022-03-01 00:00:00,Mauritania,Moudjéria,N'Beika,"2,81",6. Very high increase
2022-03-01 00:00:00,Mauritania,Moudjéria,Soudoud,"2,82",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Achemime,"2,87",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Agoueinit,"2,98",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Bangou,"2,96",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Beribavat,"2,99",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,El Mabrouk,"2,99",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Hassi Atile,"2,99",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Jreif,"2,86",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Nema,"2,85",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Noual,"2,99",6. Very high increase
2022-03-01 00:00:00,Mauritania,Néma,Oum Avnadech,"2,99",6. Very high increase
2022-03-01 00:00:00,Mauritania,Nouadhibou,Boulenouar,"1,34",5. High increase
2022-03-01 00:00:00,Mauritania,Nouadhibou,Inal,"-0,27",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouadhibou,Nouadhibou,"1,38",5. High increase
2022-03-01 00:00:00,Mauritania,Nouadhibou,Nouamghar,"-0,31",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouadhibou,Nouamghar,"1,45",5. High increase
2022-03-01 00:00:00,Mauritania,Nouadhibou,Tmeimichat,"-0,25",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,Arafat,"-0,29",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,Dar Naim,"-0,29",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,El Mina,"-0,29",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,Ksar,"-0,32",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,Ryad,"-0,32",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,Sebkha,"-0,32",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,Tevragh Zeina,"-0,32",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,Teyaret,"-0,32",3. Low decrease
2022-03-01 00:00:00,Mauritania,Nouakchott,Toujounine,"-0,32",3. Low decrease
2022-03-01 00:00:00,Mauritania,Ouadane,Oualata,"-0,19",3. Low decrease
2022-03-01 00:00:00,Mauritania,Ouadane,Oualata 2,"2,97",6. Very high increase
2022-03-01 00:00:00,Mauritania,Ouad-Naga,Aouleygat,"2,24",6. Very high increase
2022-03-01 00:00:00,Mauritania,Ouad-Naga,El Ariya,"0,57",4. Low increase
2022-03-01 00:00:00,Mauritania,Ouad-Naga,Ouad Naga 2,"1,24",5. High increase
2022-03-01 00:00:00,Mauritania,Ould Yengé,Bouanze,"2,86",6. Very high increase
2022-03-01 00:00:00,Mauritania,Ould Yengé,Davoue,"2,75",6. Very high increase
2022-03-01 00:00:00,Mauritania,Ould Yengé,Lebouly,"2,96",6. Very high increase
2022-03-01 00:00:00,Mauritania,Ould Yengé,Lehraj,"2,56",6. Very high increase
2022-03-01 00:00:00,Mauritania,Ould Yengé,Leweinat,"2,73",6. Very high increase
2022-03-01 00:00:00,Mauritania,Ould Yengé,Ould Yenge,"2,93",6. Very high increase
2022-03-01 00:00:00,Mauritania,Ould Yengé,Tektake,"2,77",6. Very high increase
2022-03-01 00:00:00,Mauritania,R'Kiz,Bareina,"1,92",5. High increase
2022-03-01 00:00:00,Mauritania,R'Kiz,Boutalhaya,"2,07",6. Very high increase
2022-03-01 00:00:00,Mauritania,R'Kiz,Lexeiba,"1,98",5. High increase
2022-03-01 00:00:00,Mauritania,R'Kiz,RKiz,"1,84",5. High increase
2022-03-01 00:00:00,Mauritania,R'Kiz,Tekane,"1,89",5. High increase
2022-03-01 00:00:00,Mauritania,Rosso,Jedrel Mohguen,"1,69",5. High increase
2022-03-01 00:00:00,Mauritania,Rosso,Rosso,"1,31",5. High increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Arr,"2,94",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Baydiam,"3,00",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Ejar,"2,96",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Ghabou,"3,00",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Gouraye,"2,98",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Hassi Cheggar,"2,97",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Ould M'bonny,"2,89",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Selibaby,"2,99",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Souvi,"2,98",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Tachout,"2,96",6. Very high increase
2022-03-01 00:00:00,Mauritania,Sélibaby,Wompou,"2,96",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tamchakett,Guaet Teidouma,"2,71",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tamchakett,Mabrouk,"2,78",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tamchakett,Radhi,"2,69",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tamchakett,Sava,"2,92",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tamchakett,Tamchekett,"2,93",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tichitt,Lekhcheb,"-0,18",3. Low decrease
2022-03-01 00:00:00,Mauritania,Tichitt,Tichitt,"-0,17",3. Low decrease
2022-03-01 00:00:00,Mauritania,Tichitt,Tichitt 2,"-0,17",3. Low decrease
2022-03-01 00:00:00,Mauritania,Tidjikja,Boubacar Ben Amer,"2,67",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tidjikja,Lehsira,"2,87",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tidjikja,Tensigh,"2,55",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tidjikja,Tidjikja 2,"-0,21",3. Low decrease
2022-03-01 00:00:00,Mauritania,Timbédra,Bousteile,"3,00",6. Very high increase
2022-03-01 00:00:00,Mauritania,Timbédra,Hassi M'Hadi,"2,98",6. Very high increase
2022-03-01 00:00:00,Mauritania,Timbédra,Koumbi Saleh,"3,00",6. Very high increase
2022-03-01 00:00:00,Mauritania,Timbédra,Tembedgha,"2,99",6. Very high increase
2022-03-01 00:00:00,Mauritania,Timbédra,Touil,"2,88",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tintane,Agharghar,"2,64",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tintane,Ain Varba,"2,93",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tintane,Aweinatt,"2,93",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tintane,Devaa,"2,57",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tintane,Hassi Abdalla,"2,60",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tintane,Lehreijatt,"3,00",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tintane,Tintane,"2,44",6. Very high increase
2022-03-01 00:00:00,Mauritania,Tintane,Twil,"2,99",6. Very high increase
2022-03-01 00:00:00,Mauritania,Zouérate,Zoueirat,"1,69",5. High increase
2022-03-01 00:00:00,Senegal,Bakel,Bélé,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Bakel,Kéniéba,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Bakel,Moudéry,"2,99",6. Very high increase
2022-03-01 00:00:00,Senegal,Bambey,Baba Garage,"2,12",6. Very high increase
2022-03-01 00:00:00,Senegal,Bambey,Lambaye,"2,35",6. Very high increase
2022-03-01 00:00:00,Senegal,Bambey,Ngoye,"2,36",6. Very high increase
2022-03-01 00:00:00,Senegal,Bignona,Kataba 1,"2,06",6. Very high increase
2022-03-01 00:00:00,Senegal,Bignona,Sindian,"2,93",6. Very high increase
2022-03-01 00:00:00,Senegal,Bignona,Tendouck,"2,50",6. Very high increase
2022-03-01 00:00:00,Senegal,Bignona,Tenghory,"2,89",6. Very high increase
2022-03-01 00:00:00,Senegal,Birkelane,Keur Mboucki,"2,82",6. Very high increase
2022-03-01 00:00:00,Senegal,Birkelane,Mabo,"2,85",6. Very high increase
2022-03-01 00:00:00,Senegal,Bounkiling,Boghal,"2,97",6. Very high increase
2022-03-01 00:00:00,Senegal,Bounkiling,Bona,"2,97",6. Very high increase
2022-03-01 00:00:00,Senegal,Bounkiling,Diaroumé,"2,98",6. Very high increase
2022-03-01 00:00:00,Senegal,Dagana,Mbane,"2,14",6. Very high increase
2022-03-01 00:00:00,Senegal,Dagana,Ndiaye,"1,07",5. High increase
2022-03-01 00:00:00,Senegal,Diourbel,Ndindy,"2,51",6. Very high increase
2022-03-01 00:00:00,Senegal,Diourbel,Ndoulo,"2,69",6. Very high increase
2022-03-01 00:00:00,Senegal,d'Oussouye,Kabrousse,"1,28",5. High increase
2022-03-01 00:00:00,Senegal,d'Oussouye,Loudia Ouoloff,"1,18",5. High increase
2022-03-01 00:00:00,Senegal,Fatick,Diakhao,"2,66",6. Very high increase
2022-03-01 00:00:00,Senegal,Fatick,Fimela,"1,48",5. High increase
2022-03-01 00:00:00,Senegal,Fatick,Niakhar,"2,60",6. Very high increase
2022-03-01 00:00:00,Senegal,Fatick,Tattaguine,"2,26",6. Very high increase
2022-03-01 00:00:00,Senegal,Foundiougne,Djilor,"2,23",6. Very high increase
2022-03-01 00:00:00,Senegal,Foundiougne,Niodior,"1,15",5. High increase
2022-03-01 00:00:00,Senegal,Foundiougne,Toubacouta,"2,07",6. Very high increase
2022-03-01 00:00:00,Senegal,Gossas,Colobane,"2,79",6. Very high increase
2022-03-01 00:00:00,Senegal,Gossas,Ouadiour,"2,69",6. Very high increase
2022-03-01 00:00:00,Senegal,Goudiry,Bala,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Goudiry,Boynguel Bamba,"2,99",6. Very high increase
2022-03-01 00:00:00,Senegal,Goudiry,Dianké Makha,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Goudiry,Koulor,"2,99",6. Very high increase
2022-03-01 00:00:00,Senegal,Goudomp,Djibanar,"2,76",6. Very high increase
2022-03-01 00:00:00,Senegal,Goudomp,Karantaba,"2,96",6. Very high increase
2022-03-01 00:00:00,Senegal,Goudomp,Simbandi Brassou,"2,87",6. Very high increase
2022-03-01 00:00:00,Senegal,Guediawaye,Wakhinane Nimzatt,"0,53",4. Low increase
2022-03-01 00:00:00,Senegal,Guinguinéo,Mbadakhoune,"2,73",6. Very high increase
2022-03-01 00:00:00,Senegal,Guinguinéo,Nguélou,"2,77",6. Very high increase
2022-03-01 00:00:00,Senegal,Kaffrine,Gniby,"2,85",6. Very high increase
2022-03-01 00:00:00,Senegal,Kaffrine,Katakel,"2,86",6. Very high increase
2022-03-01 00:00:00,Senegal,Kanel,Orkadiere,"2,96",6. Very high increase
2022-03-01 00:00:00,Senegal,Kanel,Wouro Sidy,"2,91",6. Very high increase
2022-03-01 00:00:00,Senegal,Kaolack,Koumbal,"2,72",6. Very high increase
2022-03-01 00:00:00,Senegal,Kaolack,Ndiédieng,"2,40",6. Very high increase
2022-03-01 00:00:00,Senegal,Kaolack,Sibassor,"2,65",6. Very high increase
2022-03-01 00:00:00,Senegal,Kebémer,Darou Mousty,"2,36",6. Very high increase
2022-03-01 00:00:00,Senegal,Kebémer,Ndande,"1,07",5. High increase
2022-03-01 00:00:00,Senegal,Kebémer,Sagatta Gueth,"1,43",5. High increase
2022-03-01 00:00:00,Senegal,Kédougou,Bandafassi,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Kédougou,Fongolembi,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Keur Massar,Jaxaay,"0,46",4. Low increase
2022-03-01 00:00:00,Senegal,Keur Massar,Malika,"0,88",4. Low increase
2022-03-01 00:00:00,Senegal,Keur Massar,Yeumbeul,"0,69",4. Low increase
2022-03-01 00:00:00,Senegal,Kolda,Dioulacolon,"2,93",6. Very high increase
2022-03-01 00:00:00,Senegal,Kolda,Mampatim,"2,99",6. Very high increase
2022-03-01 00:00:00,Senegal,Kolda,Saré Bidji,"2,97",6. Very high increase
2022-03-01 00:00:00,Senegal,Koumpentoum,Bamba Thialène,"2,97",6. Very high increase
2022-03-01 00:00:00,Senegal,Koumpentoum,Kouthiaba Wolof,"2,96",6. Very high increase
2022-03-01 00:00:00,Senegal,Koungheul,Ida Mouride,"2,94",6. Very high increase
2022-03-01 00:00:00,Senegal,Koungheul,Lour Escale,"2,96",6. Very high increase
2022-03-01 00:00:00,Senegal,Koungheul,Missirah Wadène,"2,94",6. Very high increase
2022-03-01 00:00:00,Senegal,Linguére,Barkédji,"2,83",6. Very high increase
2022-03-01 00:00:00,Senegal,Linguére,Dodji,"2,72",6. Very high increase
2022-03-01 00:00:00,Senegal,Linguére,Sagatta Djoloff,"2,58",6. Very high increase
2022-03-01 00:00:00,Senegal,Linguére,Yang-Yang,"2,43",6. Very high increase
2022-03-01 00:00:00,Senegal,Louga,Coki,"1,81",5. High increase
2022-03-01 00:00:00,Senegal,Louga,Keur Momar Sarr,"2,08",6. Very high increase
2022-03-01 00:00:00,Senegal,Louga,Mbédiène,"1,37",5. High increase
2022-03-01 00:00:00,Senegal,Louga,Sakal,"0,95",4. Low increase
2022-03-01 00:00:00,Senegal,Malem Hodar,Darou Minam 2,"2,86",6. Very high increase
2022-03-01 00:00:00,Senegal,Malem Hodar,Sagna,"2,90",6. Very high increase
2022-03-01 00:00:00,Senegal,Matam,Agnam Civol,"2,77",6. Very high increase
2022-03-01 00:00:00,Senegal,Matam,Ogo,"2,75",6. Very high increase
2022-03-01 00:00:00,Senegal,Mbacké,Kael,"2,79",6. Very high increase
2022-03-01 00:00:00,Senegal,Mbacké,Ndame,"2,59",6. Very high increase
2022-03-01 00:00:00,Senegal,Mbacké,Taïf,"2,79",6. Very high increase
2022-03-01 00:00:00,Senegal,M'bour,Fissel,"1,72",5. High increase
2022-03-01 00:00:00,Senegal,M'bour,Séssène,"1,44",5. High increase
2022-03-01 00:00:00,Senegal,M'bour,Sindia,"1,44",5. High increase
2022-03-01 00:00:00,Senegal,Médina Yoro Foulah,Fafacourou,"2,99",6. Very high increase
2022-03-01 00:00:00,Senegal,Médina Yoro Foulah,Ndorna,"2,98",6. Very high increase
2022-03-01 00:00:00,Senegal,Médina Yoro Foulah,Niaming,"2,94",6. Very high increase
2022-03-01 00:00:00,Senegal,Nioro du Rip,Médina Sabakh,"2,77",6. Very high increase
2022-03-01 00:00:00,Senegal,Nioro du Rip,Paoskoto,"2,73",6. Very high increase
2022-03-01 00:00:00,Senegal,Nioro du Rip,Wack Ngouna,"2,36",6. Very high increase
2022-03-01 00:00:00,Senegal,Pikine,Pikine-Dagoudane,"0,66",4. Low increase
2022-03-01 00:00:00,Senegal,Pikine,Thiaroye,"0,53",4. Low increase
2022-03-01 00:00:00,Senegal,Podor,Cas-Cas,"2,68",6. Very high increase
2022-03-01 00:00:00,Senegal,Podor,Gamadji Saré,"2,43",6. Very high increase
2022-03-01 00:00:00,Senegal,Podor,Saldé,"2,80",6. Very high increase
2022-03-01 00:00:00,Senegal,Podor,Thillé Boubacar,"2,17",6. Very high increase
2022-03-01 00:00:00,Senegal,Ranérou-Ferlo,Vélingara,"2,89",6. Very high increase
2022-03-01 00:00:00,Senegal,Rufisque,Bambylor,"0,86",4. Low increase
2022-03-01 00:00:00,Senegal,Rufisque,Diamniadio,"1,36",5. High increase
2022-03-01 00:00:00,Senegal,Rufisque,Rufisque,"0,59",4. Low increase
2022-03-01 00:00:00,Senegal,Rufisque,Sangalkam,"1,15",5. High increase
2022-03-01 00:00:00,Senegal,Saint-Louis,Rao,"1,09",5. High increase
2022-03-01 00:00:00,Senegal,Salemata,Dakateli,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Salemata,Dar Salam,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Saraya,Bembou,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Saraya,Sabodala,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Sédhiou,Diendé,"2,98",6. Very high increase
2022-03-01 00:00:00,Senegal,Sédhiou,Djibabouya,"2,95",6. Very high increase
2022-03-01 00:00:00,Senegal,Sédhiou,Djiredji,"2,85",6. Very high increase
2022-03-01 00:00:00,Senegal,Tambacouda,Koussanar,"2,99",6. Very high increase
2022-03-01 00:00:00,Senegal,Tambacouda,Makacolibantang,"2,97",6. Very high increase
2022-03-01 00:00:00,Senegal,Tambacouda,Missirah,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Thiés,Keur Moussa,"1,43",5. High increase
2022-03-01 00:00:00,Senegal,Thiés,Ndiéyené Sirah,"1,85",5. High increase
2022-03-01 00:00:00,Senegal,Thiés,Ngoudiane,"1,63",5. High increase
2022-03-01 00:00:00,Senegal,Thiés,Notto,"1,50",5. High increase
2022-03-01 00:00:00,Senegal,Thiés,Thiénaba,"1,39",5. High increase
2022-03-01 00:00:00,Senegal,Thiés,Touba Toul,"1,65",5. High increase
2022-03-01 00:00:00,Senegal,Tivaouane,Méouane,"1,21",5. High increase
2022-03-01 00:00:00,Senegal,Tivaouane,Mérina Dakhar,"2,01",6. Very high increase
2022-03-01 00:00:00,Senegal,Tivaouane,Niakhène,"1,91",5. High increase
2022-03-01 00:00:00,Senegal,Tivaouane,Pambal,"1,49",5. High increase
2022-03-01 00:00:00,Senegal,Vélingara,Bonconto,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Vélingara,Pakour,"3,00",6. Very high increase
2022-03-01 00:00:00,Senegal,Vélingara,Saré Coly Sallé,"2,99",6. Very high increase
2022-03-01 00:00:00,Senegal,Ziguinchor,Niaguis,"2,78",6. Very high increase
2022-03-01 00:00:00,Senegal,Ziguinchor,Nyassia,"2,46",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aioun,Aioun,"3,00",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aioun,Bennemane,"2,98",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aioun,Doueirare,"2,98",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aioun,Egjert,"2,98",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aioun,N'Savenni,"2,98",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aioun,Oum Lahyadh,"2,98",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aioun,Tinhemmad,"2,99",6. Very high increase
2022-04-01 00:00:00,Mauritania,Akjoujt,Akjoujt,"-0,23",3. Low decrease
2022-04-01 00:00:00,Mauritania,Akjoujt,Akjoujt 2,"-0,24",3. Low decrease
2022-04-01 00:00:00,Mauritania,Akjoujt,Bennechab,"-0,25",3. Low decrease
2022-04-01 00:00:00,Mauritania,Aleg,Agchourguit,"2,89",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aleg,Aleg,"2,91",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aleg,Bouhdide,"2,93",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aleg,Cheggar,"2,93",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aleg,Djellewar,"2,97",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aleg,Male,"2,97",6. Very high increase
2022-04-01 00:00:00,Mauritania,Amourj,Adel Bagrou,"3,00",6. Very high increase
2022-04-01 00:00:00,Mauritania,Amourj,Amourj,"2,98",6. Very high increase
2022-04-01 00:00:00,Mauritania,Amourj,Bougadoum,"3,00",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aoujeft,Aoujeft,"2,72",6. Very high increase
2022-04-01 00:00:00,Mauritania,Aoujeft,Aoujeft 2,"-0,21",3. Low decrease
2022-04-01 00:00:00,Mauritania,Aoujeft,El Meddah,"-0,22",3. Low decrease
2022-04-01 00:00:00,Mauritania,Aoujeft,Maeden,"-0,22",3. Low decrease
2022-04-01 00:00:00,Mauritania,Aoujeft,N'Teirguent,"-0,18",3. Low decrease
2022-04-01 00:00:00,Mauritania,Atar,Ain Ehel Taya,"-0,23",3. Low decrease
2022-04-01 00:00:00,Mauritania,Atar,Atar,"-0,23",3. Low decrease
2022-04-01 00:00:00,Mauritania,Atar,Choum,"-0,24",3. Low decrease
2022-04-01 00:00:00,Mauritania,Atar,Tawaz,"-0,23",3. Low decrease
2022-04-01 00:00:00,Mauritania,Bababé,Aere M'bar,"2,94",6. Very high increase
2022-04-01 00:00:00,Mauritania,Bababé,Bababe,"2,93",6. Very high increase
2022-04-01 00:00:00,Mauritania,Bababé,El Varae,"2,97",6. Very high increase
2022-04-01 00:00:00,Mauritania,Barkéol,Barkeol,"3,00",6. Very high increase
2022-04-01 00:00:00,Mauritania,Barkéol,Boulahrath,"3,00",6. Very high increase
2022-04-01 00:00:00,Mauritania,Barkéol,Daghveg,"3,00",6. Very high increase
2022-04-01 00:00:00,Mauritania,Barkéol,El Ghabra,"2,99",6. Very high increase
2022-04-01 00:00:00,Mauritania,Barkéol,Gueller,"3,00",6. Very high increase
